Ticker,Earning Date,^GSPC,^GSPC_pctchange_5,^GSPC_pctchange_10,^GSPC_pctchange_30,^RUT,^RUT_pctchange_5,^RUT_pctchange_10,^RUT_pctchange_30,^VIX,^VIX_pctchange_5,^VIX_pctchange_10,^VIX_pctchange_30,GC=F,GC=F_pctchange_5,GC=F_pctchange_10,GC=F_pctchange_30,CL=F,CL=F_pctchange_5,CL=F_pctchange_10,CL=F_pctchange_30,^TNX,^TNX_pctchange_5,^TNX_pctchange_10,^TNX_pctchange_30,^FVX,^FVX_pctchange_5,^FVX_pctchange_10,^FVX_pctchange_30
NEM,2017-07-25,,,,,,,,,,,,,,,,,,,,,,,,,,,,
NEM,2017-10-26,,,,,,,,,,,,,,,,,,,,,,,,,,,,
NEM,2018-02-22,,,,,,,,,,,,,,,,,,,,,,,,,,,,
NEM,2018-04-26,,,,,,,,,,,,,,,,,,,,,,,,,,,,
NEM,2018-07-26,,,,,,,,,,,,,,,,,,,,,,,,,,,,
NEM,2018-10-25,,,,,,,,,,,,,,,,,,,,,,,,,,,,
NEM,2019-02-21,,,,,,,,,,,,,,,,,,,,,,,,,,,,
NEM,2019-04-25,,,,,,,,,,,,,,,,,,,,,,,,,,,,
NEM,2019-07-25,,,,,,,,,,,,,,,,,,,,,,,,,,,,
NEM,2019-11-05,,,,,,,,,,,,,,,,,,,,,,,,,,,,
NEM,2020-02-20,,,,,,,,,,,,,,,,,,,,,,,,,,,,
NEM,2020-05-05,,,,,,,,,,,,,,,,,,,,,,,,,,,,
NEM,2020-07-30,,,,,,,,,,,,,,,,,,,,,,,,,,,,
NEM,2020-10-29,,,,,,,,,,,,,,,,,,,,,,,,,,,,
NEM,2021-02-18,,,,,,,,,,,,,,,,,,,,,,,,,,,,
NEM,2021-04-29,,,,,,,,,,,,,,,,,,,,,,,,,,,,
NI,2016-08-02,,,,,,,,,,,,,,,,,,,,,,,,,,,,
NI,2016-11-01,,,,,,,,,,,,,,,,,,,,,,,,,,,,
NI,2017-05-03,,,,,,,,,,,,,,,,,,,,,,,,,,,,
NI,2017-05-03,,,,,,,,,,,,,,,,,,,,,,,,,,,,
NI,2017-08-02,,,,,,,,,,,,,,,,,,,,,,,,,,,,
NI,2017-11-01,,,,,,,,,,,,,,,,,,,,,,,,,,,,
NI,2018-02-20,,,,,,,,,,,,,,,,,,,,,,,,,,,,
NI,2018-05-02,,,,,,,,,,,,,,,,,,,,,,,,,,,,
NI,2018-08-01,,,,,,,,,,,,,,,,,,,,,,,,,,,,
NI,2018-11-01,,,,,,,,,,,,,,,,,,,,,,,,,,,,
NI,2019-02-20,,,,,,,,,,,,,,,,,,,,,,,,,,,,
NI,2019-05-01,,,,,,,,,,,,,,,,,,,,,,,,,,,,
NI,2019-07-31,,,,,,,,,,,,,,,,,,,,,,,,,,,,
NI,2019-10-30,,,,,,,,,,,,,,,,,,,,,,,,,,,,
NI,2020-02-26,,,,,,,,,,,,,,,,,,,,,,,,,,,,
NI,2020-05-06,,,,,,,,,,,,,,,,,,,,,,,,,,,,
NI,2020-08-05,,,,,,,,,,,,,,,,,,,,,,,,,,,,
NI,2020-11-02,,,,,,,,,,,,,,,,,,,,,,,,,,,,
NI,2021-02-17,,,,,,,,,,,,,,,,,,,,,,,,,,,,
NI,2021-05-05,,,,,,,,,,,,,,,,,,,,,,,,,,,,
NLSN,2016-07-26,,,,,,,,,,,,,,,,,,,,,,,,,,,,
NLSN,2016-10-25,,,,,,,,,,,,,,,,,,,,,,,,,,,,
NLSN,2017-02-09,,,,,,,,,,,,,,,,,,,,,,,,,,,,
NLSN,2017-04-25,,,,,,,,,,,,,,,,,,,,,,,,,,,,
NLSN,2017-07-27,,,,,,,,,,,,,,,,,,,,,,,,,,,,
NLSN,2017-10-25,,,,,,,,,,,,,,,,,,,,,,,,,,,,
NLSN,2018-02-08,,,,,,,,,,,,,,,,,,,,,,,,,,,,
NLSN,2018-04-26,,,,,,,,,,,,,,,,,,,,,,,,,,,,
NLSN,2018-07-26,,,,,,,,,,,,,,,,,,,,,,,,,,,,
NLSN,2018-10-25,,,,,,,,,,,,,,,,,,,,,,,,,,,,
NLSN,2019-02-28,,,,,,,,,,,,,,,,,,,,,,,,,,,,
NLSN,2019-04-30,,,,,,,,,,,,,,,,,,,,,,,,,,,,
NLSN,2019-07-31,,,,,,,,,,,,,,,,,,,,,,,,,,,,
NLSN,2019-11-07,,,,,,,,,,,,,,,,,,,,,,,,,,,,
NLSN,2020-04-30,,,,,,,,,,,,,,,,,,,,,,,,,,,,
NLSN,2020-04-30,,,,,,,,,,,,,,,,,,,,,,,,,,,,
NLSN,2020-08-05,,,,,,,,,,,,,,,,,,,,,,,,,,,,
NLSN,2020-11-02,,,,,,,,,,,,,,,,,,,,,,,,,,,,
NLSN,2021-02-25,,,,,,,,,,,,,,,,,,,,,,,,,,,,
NLSN,2021-05-06,,,,,,,,,,,,,,,,,,,,,,,,,,,,
NOC,2016-07-27,,,,,,,,,,,,,,,,,,,,,,,,,,,,
NOC,2016-10-26,,,,,,,,,,,,,,,,,,,,,,,,,,,,
NOC,2017-01-26,,,,,,,,,,,,,,,,,,,,,,,,,,,,
NOC,2017-04-26,,,,,,,,,,,,,,,,,,,,,,,,,,,,
NOC,2017-07-26,,,,,,,,,,,,,,,,,,,,,,,,,,,,
NOC,2017-10-25,,,,,,,,,,,,,,,,,,,,,,,,,,,,
NOC,2018-01-25,,,,,,,,,,,,,,,,,,,,,,,,,,,,
NOC,2018-04-25,,,,,,,,,,,,,,,,,,,,,,,,,,,,
NOC,2018-07-25,,,,,,,,,,,,,,,,,,,,,,,,,,,,
NOC,2018-10-24,,,,,,,,,,,,,,,,,,,,,,,,,,,,
NOC,2019-01-31,,,,,,,,,,,,,,,,,,,,,,,,,,,,
NOC,2019-04-24,,,,,,,,,,,,,,,,,,,,,,,,,,,,
NOC,2019-07-24,,,,,,,,,,,,,,,,,,,,,,,,,,,,
NOC,2019-10-24,,,,,,,,,,,,,,,,,,,,,,,,,,,,
NOC,2020-01-30,,,,,,,,,,,,,,,,,,,,,,,,,,,,
NOC,2020-04-29,,,,,,,,,,,,,,,,,,,,,,,,,,,,
NOC,2020-07-30,,,,,,,,,,,,,,,,,,,,,,,,,,,,
NOC,2020-10-22,,,,,,,,,,,,,,,,,,,,,,,,,,,,
NOC,2021-01-28,,,,,,,,,,,,,,,,,,,,,,,,,,,,
NOC,2021-04-29,,,,,,,,,,,,,,,,,,,,,,,,,,,,
NRG,2016-08-09,,,,,,,,,,,,,,,,,,,,,,,,,,,,
NRG,2016-11-04,,,,,,,,,,,,,,,,,,,,,,,,,,,,
NRG,2017-02-28,,,,,,,,,,,,,,,,,,,,,,,,,,,,
NRG,2017-05-02,,,,,,,,,,,,,,,,,,,,,,,,,,,,
NRG,2017-08-03,,,,,,,,,,,,,,,,,,,,,,,,,,,,
NRG,2017-11-02,,,,,,,,,,,,,,,,,,,,,,,,,,,,
NRG,2018-03-01,,,,,,,,,,,,,,,,,,,,,,,,,,,,
NRG,2018-05-03,,,,,,,,,,,,,,,,,,,,,,,,,,,,
NRG,2018-08-02,,,,,,,,,,,,,,,,,,,,,,,,,,,,
NRG,2018-11-08,,,,,,,,,,,,,,,,,,,,,,,,,,,,
NRG,2019-02-28,,,,,,,,,,,,,,,,,,,,,,,,,,,,
NRG,2019-05-02,,,,,,,,,,,,,,,,,,,,,,,,,,,,
NRG,2019-08-07,,,,,,,,,,,,,,,,,,,,,,,,,,,,
NRG,2019-11-07,,,,,,,,,,,,,,,,,,,,,,,,,,,,
NRG,2020-02-27,,,,,,,,,,,,,,,,,,,,,,,,,,,,
NRG,2020-05-07,,,,,,,,,,,,,,,,,,,,,,,,,,,,
NRG,2020-08-06,,,,,,,,,,,,,,,,,,,,,,,,,,,,
NRG,2020-11-05,,,,,,,,,,,,,,,,,,,,,,,,,,,,
NRG,2021-03-01,,,,,,,,,,,,,,,,,,,,,,,,,,,,
NRG,2021-05-06,,,,,,,,,,,,,,,,,,,,,,,,,,,,
NSC,2016-07-27,,,,,,,,,,,,,,,,,,,,,,,,,,,,
NSC,2016-10-26,,,,,,,,,,,,,,,,,,,,,,,,,,,,
NSC,2017-01-25,,,,,,,,,,,,,,,,,,,,,,,,,,,,
NSC,2017-04-26,,,,,,,,,,,,,,,,,,,,,,,,,,,,
NSC,2017-07-26,,,,,,,,,,,,,,,,,,,,,,,,,,,,
NSC,2017-10-25,,,,,,,,,,,,,,,,,,,,,,,,,,,,
NSC,2018-01-24,,,,,,,,,,,,,,,,,,,,,,,,,,,,
NSC,2018-04-25,,,,,,,,,,,,,,,,,,,,,,,,,,,,
NSC,2018-07-25,,,,,,,,,,,,,,,,,,,,,,,,,,,,
NSC,2018-10-24,,,,,,,,,,,,,,,,,,,,,,,,,,,,
NSC,2019-01-24,,,,,,,,,,,,,,,,,,,,,,,,,,,,
NSC,2019-04-24,,,,,,,,,,,,,,,,,,,,,,,,,,,,
NSC,2019-07-24,,,,,,,,,,,,,,,,,,,,,,,,,,,,
NSC,2019-10-23,,,,,,,,,,,,,,,,,,,,,,,,,,,,
NSC,2020-01-29,,,,,,,,,,,,,,,,,,,,,,,,,,,,
NSC,2020-04-29,,,,,,,,,,,,,,,,,,,,,,,,,,,,
NSC,2020-07-29,,,,,,,,,,,,,,,,,,,,,,,,,,,,
NSC,2020-10-28,,,,,,,,,,,,,,,,,,,,,,,,,,,,
NSC,2021-01-27,,,,,,,,,,,,,,,,,,,,,,,,,,,,
NSC,2021-04-28,,,,,,,,,,,,,,,,,,,,,,,,,,,,
NTAP,2016-08-17,,,,,,,,,,,,,,,,,,,,,,,,,,,,
NTAP,2016-11-16,,,,,,,,,,,,,,,,,,,,,,,,,,,,
NTAP,2017-02-15,,,,,,,,,,,,,,,,,,,,,,,,,,,,
NTAP,2017-05-24,,,,,,,,,,,,,,,,,,,,,,,,,,,,
NTAP,2017-08-16,,,,,,,,,,,,,,,,,,,,,,,,,,,,
NTAP,2017-11-15,,,,,,,,,,,,,,,,,,,,,,,,,,,,
NTAP,2018-02-14,,,,,,,,,,,,,,,,,,,,,,,,,,,,
NTAP,2018-05-23,,,,,,,,,,,,,,,,,,,,,,,,,,,,
NTAP,2018-08-15,,,,,,,,,,,,,,,,,,,,,,,,,,,,
NTAP,2018-11-14,,,,,,,,,,,,,,,,,,,,,,,,,,,,
NTAP,2019-02-13,,,,,,,,,,,,,,,,,,,,,,,,,,,,
NTAP,2019-05-22,,,,,,,,,,,,,,,,,,,,,,,,,,,,
NTAP,2019-08-14,,,,,,,,,,,,,,,,,,,,,,,,,,,,
NTAP,2019-11-13,,,,,,,,,,,,,,,,,,,,,,,,,,,,
NTAP,2020-02-12,,,,,,,,,,,,,,,,,,,,,,,,,,,,
NTAP,2020-05-27,,,,,,,,,,,,,,,,,,,,,,,,,,,,
NTAP,2020-08-26,,,,,,,,,,,,,,,,,,,,,,,,,,,,
NTAP,2020-12-01,,,,,,,,,,,,,,,,,,,,,,,,,,,,
NTAP,2021-02-24,,,,,,,,,,,,,,,,,,,,,,,,,,,,
NTAP,2021-06-02,,,,,,,,,,,,,,,,,,,,,,,,,,,,
NUE,2016-07-21,,,,,,,,,,,,,,,,,,,,,,,,,,,,
NUE,2016-10-20,,,,,,,,,,,,,,,,,,,,,,,,,,,,
NUE,2017-01-31,,,,,,,,,,,,,,,,,,,,,,,,,,,,
NUE,2017-04-20,,,,,,,,,,,,,,,,,,,,,,,,,,,,
NUE,2017-07-20,,,,,,,,,,,,,,,,,,,,,,,,,,,,
NUE,2017-10-19,,,,,,,,,,,,,,,,,,,,,,,,,,,,
NUE,2018-01-30,,,,,,,,,,,,,,,,,,,,,,,,,,,,
NUE,2018-04-19,,,,,,,,,,,,,,,,,,,,,,,,,,,,
NUE,2018-07-19,,,,,,,,,,,,,,,,,,,,,,,,,,,,
NUE,2018-10-18,,,,,,,,,,,,,,,,,,,,,,,,,,,,
NUE,2019-01-29,,,,,,,,,,,,,,,,,,,,,,,,,,,,
NUE,2019-04-23,,,,,,,,,,,,,,,,,,,,,,,,,,,,
NUE,2019-07-18,,,,,,,,,,,,,,,,,,,,,,,,,,,,
NUE,2019-10-22,,,,,,,,,,,,,,,,,,,,,,,,,,,,
NUE,2020-01-28,,,,,,,,,,,,,,,,,,,,,,,,,,,,
NUE,2020-04-28,,,,,,,,,,,,,,,,,,,,,,,,,,,,
NUE,2020-07-23,,,,,,,,,,,,,,,,,,,,,,,,,,,,
NUE,2020-10-22,,,,,,,,,,,,,,,,,,,,,,,,,,,,
NUE,2021-01-28,,,,,,,,,,,,,,,,,,,,,,,,,,,,
NUE,2021-04-22,,,,,,,,,,,,,,,,,,,,,,,,,,,,
O,2016-07-28,,,,,,,,,,,,,,,,,,,,,,,,,,,,
O,2016-10-26,,,,,,,,,,,,,,,,,,,,,,,,,,,,
O,2017-02-22,,,,,,,,,,,,,,,,,,,,,,,,,,,,
O,2017-04-25,,,,,,,,,,,,,,,,,,,,,,,,,,,,
O,2017-07-26,,,,,,,,,,,,,,,,,,,,,,,,,,,,
O,2017-10-25,,,,,,,,,,,,,,,,,,,,,,,,,,,,
O,2018-02-21,,,,,,,,,,,,,,,,,,,,,,,,,,,,
O,2018-05-08,,,,,,,,,,,,,,,,,,,,,,,,,,,,
O,2018-08-01,,,,,,,,,,,,,,,,,,,,,,,,,,,,
O,2018-10-31,,,,,,,,,,,,,,,,,,,,,,,,,,,,
O,2019-02-20,,,,,,,,,,,,,,,,,,,,,,,,,,,,
O,2019-05-01,,,,,,,,,,,,,,,,,,,,,,,,,,,,
O,2019-08-05,,,,,,,,,,,,,,,,,,,,,,,,,,,,
O,2019-11-04,,,,,,,,,,,,,,,,,,,,,,,,,,,,
O,2020-02-19,,,,,,,,,,,,,,,,,,,,,,,,,,,,
O,2020-05-04,,,,,,,,,,,,,,,,,,,,,,,,,,,,
O,2020-08-03,,,,,,,,,,,,,,,,,,,,,,,,,,,,
O,2020-11-02,,,,,,,,,,,,,,,,,,,,,,,,,,,,
O,2021-02-22,,,,,,,,,,,,,,,,,,,,,,,,,,,,
O,2021-05-03,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ODFL,2016-07-28,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ODFL,2016-10-27,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ODFL,2017-02-02,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ODFL,2017-04-27,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ODFL,2017-07-27,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ODFL,2017-10-26,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ODFL,2018-02-08,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ODFL,2018-04-26,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ODFL,2018-07-26,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ODFL,2018-10-25,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ODFL,2019-02-07,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ODFL,2019-04-25,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ODFL,2019-07-25,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ODFL,2019-10-24,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ODFL,2020-02-06,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ODFL,2020-04-23,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ODFL,2020-07-30,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ODFL,2020-10-27,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ODFL,2021-02-04,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ODFL,2021-04-22,,,,,,,,,,,,,,,,,,,,,,,,,,,,
OGN,2021-03-17,,,,,,,,,,,,,,,,,,,,,,,,,,,,
OGN,2021-06-21,,,,,,,,,,,,,,,,,,,,,,,,,,,,
OMC,2016-07-14,,,,,,,,,,,,,,,,,,,,,,,,,,,,
OMC,2016-10-18,,,,,,,,,,,,,,,,,,,,,,,,,,,,
OMC,2017-02-07,,,,,,,,,,,,,,,,,,,,,,,,,,,,
OMC,2017-04-18,,,,,,,,,,,,,,,,,,,,,,,,,,,,
OMC,2017-07-20,,,,,,,,,,,,,,,,,,,,,,,,,,,,
OMC,2017-10-17,,,,,,,,,,,,,,,,,,,,,,,,,,,,
OMC,2018-02-15,,,,,,,,,,,,,,,,,,,,,,,,,,,,
OMC,2018-04-17,,,,,,,,,,,,,,,,,,,,,,,,,,,,
OMC,2018-07-17,,,,,,,,,,,,,,,,,,,,,,,,,,,,
OMC,2018-10-16,,,,,,,,,,,,,,,,,,,,,,,,,,,,
OMC,2019-02-12,,,,,,,,,,,,,,,,,,,,,,,,,,,,
OMC,2019-04-16,,,,,,,,,,,,,,,,,,,,,,,,,,,,
OMC,2019-07-17,,,,,,,,,,,,,,,,,,,,,,,,,,,,
OMC,2019-10-15,,,,,,,,,,,,,,,,,,,,,,,,,,,,
OMC,2020-02-11,,,,,,,,,,,,,,,,,,,,,,,,,,,,
OMC,2020-04-28,,,,,,,,,,,,,,,,,,,,,,,,,,,,
OMC,2020-07-28,,,,,,,,,,,,,,,,,,,,,,,,,,,,
OMC,2020-10-27,,,,,,,,,,,,,,,,,,,,,,,,,,,,
OMC,2021-02-18,,,,,,,,,,,,,,,,,,,,,,,,,,,,
OMC,2021-04-20,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ORCL,2016-09-15,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ORCL,2016-12-15,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ORCL,2017-03-15,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ORCL,2017-06-21,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ORCL,2017-09-14,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ORCL,2017-12-14,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ORCL,2018-03-19,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ORCL,2018-06-19,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ORCL,2018-09-17,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ORCL,2018-12-17,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ORCL,2019-03-14,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ORCL,2019-06-19,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ORCL,2019-09-11,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ORCL,2019-12-12,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ORCL,2020-03-12,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ORCL,2020-06-16,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ORCL,2020-09-10,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ORCL,2020-12-10,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ORCL,2021-03-10,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ORCL,2021-06-15,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ORLY,2016-07-27,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ORLY,2016-10-26,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ORLY,2017-02-07,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ORLY,2017-04-26,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ORLY,2017-07-26,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ORLY,2017-10-25,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ORLY,2018-02-07,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ORLY,2018-04-25,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ORLY,2018-07-25,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ORLY,2018-10-24,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ORLY,2019-02-06,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ORLY,2019-04-24,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ORLY,2019-07-24,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ORLY,2019-10-23,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ORLY,2020-02-05,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ORLY,2020-04-22,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ORLY,2020-07-29,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ORLY,2020-10-28,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ORLY,2021-02-10,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ORLY,2021-04-28,,,,,,,,,,,,,,,,,,,,,,,,,,,,
OTIS,2020-02-07,,,,,,,,,,,,,,,,,,,,,,,,,,,,
OTIS,2020-05-06,,,,,,,,,,,,,,,,,,,,,,,,,,,,
OTIS,2020-07-28,,,,,,,,,,,,,,,,,,,,,,,,,,,,
OTIS,2020-10-26,,,,,,,,,,,,,,,,,,,,,,,,,,,,
OTIS,2021-02-01,,,,,,,,,,,,,,,,,,,,,,,,,,,,
OTIS,2021-04-26,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PAYC,2016-08-02,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PAYC,2016-11-01,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PAYC,2017-02-08,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PAYC,2017-05-02,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PAYC,2017-08-01,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PAYC,2017-10-31,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PAYC,2018-02-06,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PAYC,2018-05-01,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PAYC,2018-07-31,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PAYC,2018-10-30,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PAYC,2019-02-05,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PAYC,2019-04-30,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PAYC,2019-07-30,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PAYC,2019-10-29,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PAYC,2020-02-05,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PAYC,2020-04-28,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PAYC,2020-08-04,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PAYC,2020-11-04,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PAYC,2021-02-10,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PAYC,2021-05-04,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PAYX,2016-09-28,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PAYX,2016-12-21,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PAYX,2017-03-29,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PAYX,2017-06-28,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PAYX,2017-10-03,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PAYX,2017-12-21,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PAYX,2018-03-26,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PAYX,2018-06-27,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PAYX,2018-10-02,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PAYX,2018-12-19,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PAYX,2019-03-27,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PAYX,2019-06-26,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PAYX,2019-10-02,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PAYX,2019-12-18,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PAYX,2020-03-25,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PAYX,2020-07-07,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PAYX,2020-10-06,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PAYX,2020-12-23,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PAYX,2021-04-06,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PAYX,2021-06-25,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PEAK,2016-08-09,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PEAK,2016-11-01,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PEAK,2017-02-13,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PEAK,2017-05-02,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PEAK,2017-08-01,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PEAK,2017-11-02,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PEAK,2018-02-13,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PEAK,2018-05-03,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PEAK,2018-08-02,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PEAK,2018-10-31,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PEAK,2019-02-13,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PEAK,2019-05-01,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PEAK,2019-07-31,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PEAK,2019-10-30,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PEAK,2020-02-11,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PEAK,2020-05-05,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PEAK,2020-08-04,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PEAK,2020-11-02,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PEAK,2021-02-09,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PEAK,2021-05-04,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PEG,2016-07-29,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PEG,2016-10-31,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PEG,2017-02-24,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PEG,2017-04-28,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PEG,2017-07-28,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PEG,2017-10-31,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PEG,2018-02-23,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PEG,2018-04-30,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PEG,2018-08-01,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PEG,2018-10-30,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PEG,2019-02-27,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PEG,2019-05-02,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PEG,2019-07-30,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PEG,2019-10-31,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PEG,2020-02-26,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PEG,2020-05-04,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PEG,2020-07-31,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PEG,2020-10-30,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PEG,2021-02-26,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PEG,2021-05-05,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PEP,2016-07-07,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PEP,2016-09-29,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PEP,2017-02-15,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PEP,2017-04-26,,,,,,,,,,,,,,,,,,,,,,,,,,,,
